CUSTOMER_ID,SIGNUP_DATE,CHURN_DATE,SUBSCRIPTION_PLAN,CONTRACT_TYPE,MONTHLY_FEE,SUPPORT_TICKETS,USAGE_HOURS
CUST-135971,12/30/2023,,Pro,Annual,79,0,24.7
CUST-135972,6/18/2024,,Basic,Annual,29,1,32.4
CUST-135973,6/10/2024,,Basic,Monthly,29,2,34.9
CUST-135974,8/31/2023,,Basic,Monthly,29,1,27.6
CUST-135975,10/19/2023,,Basic,Monthly,29,2,62.6
CUST-135976,6/15/2024,9/5/2024,Pro,Annual,79,4,36.6
CUST-135977,6/29/2023,,Pro,Monthly,79,1,41.7
CUST-135978,10/13/2022,,Enterprise,Monthly,299,0,5.5
CUST-135979,1/5/2022,,Basic,Annual,29,1,38
CUST-135980,4/28/2022,,Pro,Monthly,79,2,31.4
CUST-135981,10/14/2023,,Pro,Monthly,79,0,59.8
CUST-135982,8/18/2022,,Basic,Annual,29,3,47.4
CUST-135983,6/9/2022,,Enterprise,Annual,299,4,32.2
CUST-135984,10/21/2022,,Enterprise,Annual,299,0,45.8
CUST-135985,1/31/2024,,Basic,Annual,29,1,39.9
CUST-135986,2/24/2024,,Basic,Monthly,29,0,46
CUST-135987,7/5/2022,,Pro,Monthly,79,4,33.9
CUST-135988,5/26/2024,,Basic,Annual,29,1,33.3
CUST-135989,7/6/2023,,Pro,Monthly,79,3,44.4
CUST-135990,8/12/2022,,Basic,Annual,29,1,43.9
CUST-135991,6/1/2022,8/1/2022,Basic,Monthly,29,3,48
CUST-135992,5/20/2022,7/19/2022,Basic,Monthly,29,2,52.4
CUST-135993,1/2/2023,8/21/2023,Basic,Monthly,29,1,14.8
CUST-135994,5/8/2022,,Enterprise,Annual,299,2,40.6
CUST-135995,12/17/2022,,Pro,Monthly,79,3,44.7
CUST-135996,5/27/2022,,Pro,Monthly,79,0,45.3
CUST-135997,10/12/2022,,Basic,Annual,29,2,38.9
CUST-135998,4/14/2023,,Basic,Monthly,29,2,48.4
CUST-135999,8/6/2022,,Pro,Annual,79,0,14.6
CUST-136000,3/12/2023,,Pro,Monthly,79,2,33.2
CUST-136001,1/2/2024,,Enterprise,Annual,299,2,41
CUST-136002,5/25/2022,,Basic,Monthly,29,3,28.3
CUST-136003,4/20/2024,9/1/2024,Basic,Annual,29,2,47.8
CUST-136004,10/4/2022,5/15/2023,Enterprise,Monthly,299,3,21.6
CUST-136005,1/24/2024,,Basic,Monthly,29,6,59.9
CUST-136006,3/1/2022,,Basic,Monthly,29,1,57.3
CUST-136007,9/2/2023,,Basic,Monthly,29,6,25.1
CUST-136008,4/22/2024,1/1/2025,Pro,Monthly,79,3,63.5
CUST-136009,1/10/2023,,Pro,Annual,79,3,46.1
CUST-136010,2/8/2023,,Basic,Monthly,29,2,45.4
CUST-136011,5/30/2024,,Enterprise,Annual,299,0,31.6
CUST-136012,11/24/2023,,Pro,Annual,79,3,35.6
CUST-136013,4/24/2022,,Basic,Annual,29,3,60.2
CUST-136014,5/10/2023,,Basic,Monthly,29,2,46.7
CUST-136015,9/7/2023,5/14/2024,Enterprise,Annual,299,1,36.6
CUST-136016,12/2/2022,1/17/2023,Basic,Monthly,29,1,38.5
CUST-136017,4/10/2024,,Pro,Monthly,79,2,43.3
CUST-136018,7/23/2023,2/20/2024,Basic,Annual,29,1,57.2
CUST-136019,10/12/2022,11/16/2022,Basic,Monthly,29,1,42.6
CUST-136020,5/9/2022,,Basic,Monthly,29,0,7.9
CUST-136021,6/10/2024,,Pro,Monthly,79,0,82.2
CUST-136022,9/4/2024,10/21/2024,Basic,Annual,29,4,29.6
CUST-136023,11/11/2022,,Enterprise,Annual,299,1,44.6
CUST-136024,8/17/2024,,Basic,Annual,29,1,57.2
CUST-136025,8/21/2023,,Pro,Monthly,79,0,34.5
CUST-136026,12/13/2023,,Basic,Annual,29,1,23.8
CUST-136027,3/12/2022,1/4/2023,Pro,Monthly,79,3,35.4
CUST-136028,12/11/2022,,Enterprise,Annual,299,1,39.5
CUST-136029,9/16/2024,3/17/2025,Basic,Monthly,29,2,43
CUST-136030,4/8/2022,,Basic,Monthly,29,1,49.6
CUST-136031,10/27/2022,,Basic,Monthly,29,1,50
CUST-136032,6/25/2022,,Pro,Annual,79,1,60.3
CUST-136033,1/15/2024,,Pro,Monthly,79,2,30.1
CUST-136034,6/2/2024,,Basic,Monthly,29,0,48.9
CUST-136035,3/16/2022,,Basic,Monthly,29,2,38
CUST-136036,5/23/2022,,Basic,Annual,29,1,26.4
CUST-136037,7/19/2024,,Basic,Monthly,29,1,9.4
CUST-136038,1/23/2022,,Basic,Monthly,29,3,48.3
CUST-136039,6/30/2022,,Basic,Monthly,29,4,26.6
CUST-136040,2/14/2022,,Basic,Monthly,29,1,38.1
CUST-136041,4/14/2023,,Enterprise,Monthly,299,4,55.3
CUST-136042,4/2/2022,,Basic,Annual,29,1,68
CUST-136043,9/26/2022,,Basic,Annual,29,2,47
CUST-136044,2/3/2022,,Basic,Annual,29,4,19.6
CUST-136045,11/9/2023,,Enterprise,Monthly,299,1,32
CUST-136046,8/5/2023,,Pro,Annual,79,1,45.7
CUST-136047,12/30/2022,,Basic,Monthly,29,4,56.1
CUST-136048,12/9/2023,,Pro,Monthly,79,2,29.9
CUST-136049,5/13/2022,,Pro,Monthly,79,0,40.2
CUST-136050,1/29/2024,,Enterprise,Monthly,299,0,49.6
CUST-136051,1/17/2023,10/13/2023,Enterprise,Monthly,299,1,43.1
CUST-136052,11/11/2023,,Basic,Monthly,29,4,83.7
CUST-136053,8/23/2024,,Basic,Monthly,29,2,40
CUST-136054,10/4/2022,6/29/2023,Pro,Monthly,79,2,22.9
CUST-136055,6/5/2022,,Enterprise,Annual,299,5,37.4
CUST-136056,1/22/2023,,Basic,Monthly,29,3,34.8
CUST-136057,6/19/2023,,Basic,Monthly,29,0,32
CUST-136058,7/19/2022,,Basic,Monthly,29,2,57.7
CUST-136059,10/2/2022,,Basic,Monthly,29,6,25.2
CUST-136060,5/16/2023,,Basic,Annual,29,2,34.5
CUST-136061,4/4/2023,11/29/2023,Basic,Monthly,29,3,59.5
CUST-136062,2/19/2022,9/16/2022,Enterprise,Annual,299,1,59.6
CUST-136063,8/27/2024,,Pro,Monthly,79,2,35.5
CUST-136064,11/29/2023,,Pro,Annual,79,3,34.1
CUST-136065,9/14/2024,,Basic,Monthly,29,0,72.8
CUST-136066,6/16/2023,8/9/2023,Enterprise,Annual,299,5,42.8
CUST-136067,9/20/2023,,Basic,Monthly,29,2,41
CUST-136068,4/2/2022,9/19/2022,Basic,Monthly,29,3,47.4
CUST-136069,5/10/2024,,Enterprise,Monthly,299,0,31.4
CUST-136070,4/1/2023,,Pro,Annual,79,1,41.2
CUST-136071,12/5/2022,,Basic,Monthly,29,1,52.2
CUST-136072,2/22/2022,,Enterprise,Annual,299,1,41.4
CUST-136073,5/11/2023,,Enterprise,Monthly,299,1,18.1
CUST-136074,9/27/2023,,Enterprise,Monthly,299,1,34.2
CUST-136075,5/2/2024,,Basic,Annual,29,3,64.5
CUST-136076,4/29/2024,,Basic,Annual,29,0,48.5
CUST-136077,2/16/2024,,Basic,Monthly,29,1,36.4
CUST-136078,1/4/2022,,Pro,Monthly,79,1,29.6
CUST-136079,11/12/2023,,Enterprise,Monthly,299,3,32.9
CUST-136080,10/8/2022,,Enterprise,Annual,299,1,44.6
CUST-136081,10/17/2022,12/27/2022,Enterprise,Annual,299,2,30.1
CUST-136082,3/14/2022,,Basic,Monthly,29,3,48.2
CUST-136083,5/17/2022,,Pro,Monthly,79,3,45.5
CUST-136084,4/29/2024,,Enterprise,Monthly,299,2,32
CUST-136085,2/7/2024,,Basic,Monthly,29,1,32.5
CUST-136086,8/28/2024,,Basic,Monthly,29,4,52.4
CUST-136087,10/15/2023,,Pro,Monthly,79,0,18.9
CUST-136088,9/24/2024,,Basic,Monthly,29,4,34.9
CUST-136089,1/28/2023,,Enterprise,Monthly,299,0,25.7
CUST-136090,7/27/2022,,Basic,Monthly,29,2,52.3
CUST-136091,9/17/2022,,Basic,Annual,29,2,49.9
CUST-136092,7/18/2024,,Enterprise,Monthly,299,2,21.8
CUST-136093,9/20/2022,,Enterprise,Monthly,299,4,35.7
CUST-136094,2/22/2024,,Pro,Annual,79,0,65.9
CUST-136095,5/20/2023,,Pro,Monthly,79,2,41.2
CUST-136096,7/4/2023,,Enterprise,Monthly,299,3,31.1
CUST-136097,7/22/2022,,Enterprise,Monthly,299,1,36.9
CUST-136098,1/6/2024,,Pro,Annual,79,1,62
CUST-136099,12/13/2022,,Pro,Annual,79,3,55.9
CUST-136100,9/16/2024,,Pro,Monthly,79,3,33.6
CUST-136101,2/21/2022,,Pro,Monthly,79,1,38.8
CUST-136102,8/16/2023,,Enterprise,Annual,299,1,54.2
CUST-136103,12/22/2022,,Pro,Annual,79,0,53.6
CUST-136104,12/24/2023,,Enterprise,Annual,299,1,51.3
CUST-136105,6/3/2023,,Basic,Monthly,29,2,35.5
CUST-136106,12/29/2022,10/16/2023,Pro,Monthly,79,2,40.2
CUST-136107,2/14/2022,,Basic,Monthly,29,2,35.4
CUST-136108,4/6/2024,,Pro,Monthly,79,3,30.6
CUST-136109,1/13/2023,,Pro,Monthly,79,1,44.9
CUST-136110,2/28/2024,,Pro,Monthly,79,3,29.1
CUST-136111,2/16/2023,,Basic,Annual,29,2,42.8
CUST-136112,2/10/2024,,Basic,Annual,29,5,25.2
CUST-136113,5/22/2022,,Enterprise,Annual,299,3,71.6
CUST-136114,9/15/2022,,Enterprise,Monthly,299,1,21.1
CUST-136115,3/7/2024,,Basic,Monthly,29,2,41.6
CUST-136116,7/2/2024,9/3/2024,Basic,Monthly,29,0,41.2
CUST-136117,2/6/2022,9/30/2022,Basic,Monthly,29,5,26
CUST-136118,7/29/2024,,Pro,Monthly,79,4,49.1
CUST-136119,2/14/2022,,Pro,Monthly,79,3,31.2
CUST-136120,7/8/2024,,Pro,Monthly,79,0,62.2
CUST-136121,9/24/2023,,Pro,Monthly,79,0,45.2
CUST-136122,2/15/2022,6/5/2022,Pro,Monthly,79,4,48.5
CUST-136123,10/14/2023,,Basic,Monthly,29,3,42.4
CUST-136124,7/19/2023,,Pro,Monthly,79,2,48.3
CUST-136125,10/28/2022,,Pro,Annual,79,3,53.3
CUST-136126,10/15/2022,1/8/2023,Enterprise,Annual,299,4,49.1
CUST-136127,2/25/2024,,Enterprise,Annual,299,0,26.1
CUST-136128,9/26/2022,3/5/2023,Pro,Monthly,79,0,40.1
CUST-136129,6/18/2024,,Basic,Monthly,29,0,30.5
CUST-136130,3/1/2024,,Basic,Monthly,29,2,36.2
CUST-136131,3/3/2022,,Pro,Monthly,79,5,37.4
CUST-136132,7/20/2023,,Basic,Monthly,29,3,35
CUST-136133,8/27/2024,,Basic,Annual,29,2,59.6
CUST-136134,8/8/2024,,Basic,Monthly,29,5,24.6
CUST-136135,8/4/2023,9/28/2023,Enterprise,Annual,299,1,23.2
CUST-136136,8/30/2022,,Basic,Monthly,29,2,25.8
CUST-136137,7/24/2024,,Basic,Monthly,29,0,21.6
CUST-136138,2/21/2024,,Enterprise,Monthly,299,1,41.3
CUST-136139,2/3/2024,11/4/2024,Pro,Annual,79,2,29.8
CUST-136140,12/20/2022,,Basic,Monthly,29,1,57.8
CUST-136141,3/6/2024,,Pro,Monthly,79,2,43
CUST-136142,8/25/2024,,Basic,Monthly,29,1,46.1
CUST-136143,9/2/2024,,Pro,Monthly,79,1,32.4
CUST-136144,5/12/2024,,Pro,Monthly,79,2,38.5
CUST-136145,3/12/2022,,Basic,Monthly,29,4,60
CUST-136146,4/14/2024,7/27/2024,Pro,Monthly,79,2,67.8
CUST-136147,2/17/2023,11/16/2023,Basic,Annual,29,1,30.8
CUST-136148,9/4/2023,,Pro,Monthly,79,1,59.1
CUST-136149,3/2/2022,,Enterprise,Annual,299,1,34.1
CUST-136150,9/7/2023,,Basic,Monthly,29,5,49.4
CUST-136151,3/28/2023,,Basic,Monthly,29,4,49
CUST-136152,1/28/2023,3/10/2023,Enterprise,Monthly,299,1,53.4
CUST-136153,9/23/2023,,Pro,Monthly,79,3,5
CUST-136154,6/13/2023,8/6/2023,Pro,Monthly,79,3,16
CUST-136155,11/1/2022,2/10/2023,Basic,Annual,29,4,32.3
CUST-136156,7/10/2022,8/14/2022,Basic,Monthly,29,2,16.8
CUST-136157,12/25/2023,,Pro,Annual,79,4,24.6
CUST-136158,3/19/2022,,Basic,Monthly,29,0,35.1
CUST-136159,7/12/2023,,Basic,Monthly,29,4,62.3
CUST-136160,8/28/2023,,Pro,Monthly,79,2,42.2
CUST-136161,6/7/2024,9/10/2024,Basic,Monthly,29,2,31.2
CUST-136162,6/9/2023,,Pro,Annual,79,3,48.9
CUST-136163,1/10/2024,,Pro,Monthly,79,2,34.3
CUST-136164,10/28/2022,,Basic,Monthly,29,1,28.9
CUST-136165,8/6/2024,12/10/2024,Pro,Monthly,79,2,40.5
CUST-136166,1/17/2022,,Basic,Monthly,29,2,34.1
CUST-136167,3/25/2024,,Enterprise,Annual,299,1,24.1
CUST-136168,7/28/2023,,Enterprise,Monthly,299,0,17.8
CUST-136169,3/10/2023,,Pro,Annual,79,1,36.1
CUST-136170,2/12/2022,11/18/2022,Basic,Monthly,29,4,30.7
CUST-136171,3/9/2022,,Enterprise,Monthly,299,1,92
CUST-136172,1/15/2023,,Enterprise,Monthly,299,3,19.8
CUST-136173,7/31/2022,,Basic,Monthly,29,0,43.6
CUST-136174,7/22/2022,,Pro,Annual,79,1,54.2
CUST-136175,12/27/2023,4/12/2024,Basic,Monthly,29,0,33.4
CUST-136176,4/19/2022,,Basic,Monthly,29,4,26.1
CUST-136177,8/25/2024,,Pro,Monthly,79,1,27.3
CUST-136178,10/11/2022,,Pro,Annual,79,1,15.4
CUST-136179,7/29/2024,,Basic,Monthly,29,0,47
CUST-136180,7/25/2024,,Basic,Monthly,29,2,33.5
CUST-136181,8/29/2023,,Pro,Monthly,79,3,36.8
CUST-136182,8/13/2022,,Basic,Annual,29,1,34.8
CUST-136183,1/7/2024,,Pro,Annual,79,2,57
CUST-136184,1/21/2024,,Pro,Monthly,79,0,56.7
CUST-136185,4/28/2022,,Pro,Monthly,79,2,50.8
CUST-136186,7/20/2024,5/8/2025,Basic,Monthly,29,5,38.5
CUST-136187,8/26/2023,3/22/2024,Pro,Monthly,79,4,48.5
CUST-136188,12/6/2022,,Basic,Annual,29,2,32
CUST-136189,3/11/2024,,Pro,Monthly,79,0,20.3
CUST-136190,10/8/2022,,Basic,Monthly,29,0,34.2
CUST-136191,5/6/2023,,Basic,Monthly,29,1,41.7
CUST-136192,1/19/2022,,Basic,Monthly,29,3,34.9
CUST-136193,6/24/2022,,Pro,Annual,79,2,51.1
CUST-136194,4/14/2023,,Pro,Monthly,79,2,28
CUST-136195,9/10/2023,,Basic,Monthly,29,0,60.7
CUST-136196,3/11/2024,,Pro,Monthly,79,2,43.7
CUST-136197,1/30/2024,,Basic,Monthly,29,2,11.5
CUST-136198,4/14/2024,12/18/2024,Pro,Monthly,79,3,63.4
CUST-136199,5/22/2022,,Basic,Monthly,29,1,49.2
CUST-136200,4/8/2023,10/15/2023,Pro,Monthly,79,7,38.6
CUST-136201,7/17/2024,,Enterprise,Monthly,299,1,46.9
CUST-136202,10/25/2022,,Enterprise,Monthly,299,2,15.3
CUST-136203,4/15/2023,,Enterprise,Monthly,299,1,22.3
CUST-136204,12/6/2023,2/1/2024,Basic,Monthly,29,3,51.8
CUST-136205,5/12/2024,,Basic,Monthly,29,1,38.8
CUST-136206,3/25/2024,,Basic,Monthly,29,6,54
CUST-136207,3/13/2024,6/7/2024,Basic,Monthly,29,2,16.8
CUST-136208,1/8/2023,,Basic,Annual,29,0,60.7
CUST-136209,4/13/2023,,Pro,Monthly,79,2,29.6
CUST-136210,7/16/2024,,Pro,Annual,79,1,23.5
CUST-136211,8/8/2024,4/30/2025,Enterprise,Monthly,299,2,27.6
CUST-136212,3/14/2023,,Basic,Annual,29,2,43.2
CUST-136213,4/23/2024,,Pro,Annual,79,3,68.7
CUST-136214,8/4/2024,,Basic,Monthly,29,3,32.8
CUST-136215,12/21/2023,,Pro,Monthly,79,3,39
CUST-136216,3/19/2023,,Enterprise,Monthly,299,0,15.5
CUST-136217,4/1/2023,,Basic,Annual,29,2,34
CUST-136218,9/5/2022,,Basic,Monthly,29,4,56.8
CUST-136219,5/22/2022,,Basic,Monthly,29,3,56
CUST-136220,2/6/2023,,Pro,Monthly,79,0,39.7
CUST-136221,6/14/2024,,Basic,Annual,29,4,30.6
CUST-136222,4/2/2024,,Pro,Monthly,79,1,42.4
CUST-136223,8/10/2022,,Pro,Monthly,79,1,45.6
CUST-136224,1/7/2024,,Pro,Annual,79,6,45.7
CUST-136225,5/15/2024,,Pro,Monthly,79,0,40.4
CUST-136226,7/3/2022,,Pro,Monthly,79,1,44.6
CUST-136227,12/30/2022,,Pro,Monthly,79,2,50.4
CUST-136228,3/27/2024,,Basic,Monthly,29,2,39.5
CUST-136229,9/20/2024,,Pro,Annual,79,0,32.5
CUST-136230,7/7/2022,,Pro,Monthly,79,3,41
CUST-136231,4/23/2022,,Enterprise,Monthly,299,2,58.9
CUST-136232,6/30/2022,,Pro,Monthly,79,3,49.6
CUST-136233,7/18/2022,,Pro,Monthly,79,3,19.8
CUST-136234,6/20/2024,,Pro,Monthly,79,4,35.1
CUST-136235,3/11/2022,,Basic,Monthly,29,3,24.7
CUST-136236,8/21/2023,,Basic,Monthly,29,1,35.5
CUST-136237,6/22/2024,,Basic,Monthly,29,2,29.1
CUST-136238,4/30/2023,,Basic,Annual,29,2,18.9
CUST-136239,2/3/2023,,Basic,Annual,29,2,36.1
CUST-136240,7/10/2024,,Pro,Monthly,79,2,27.1
CUST-136241,7/5/2023,,Enterprise,Annual,299,6,52
CUST-136242,10/5/2023,,Pro,Monthly,79,3,14.4
CUST-136243,8/10/2024,,Basic,Monthly,29,2,36.5
CUST-136244,1/10/2022,,Basic,Monthly,29,1,20
CUST-136245,1/3/2022,,Basic,Monthly,29,4,43.4
CUST-136246,4/23/2023,,Basic,Monthly,29,4,31.9
CUST-136247,3/24/2024,11/28/2024,Basic,Monthly,29,3,61.1
CUST-136248,10/24/2023,,Pro,Annual,79,2,83
CUST-136249,3/8/2022,,Basic,Annual,29,2,30.9
CUST-136250,12/6/2023,,Basic,Monthly,29,0,45
CUST-136251,4/7/2022,,Pro,Monthly,79,0,58.4
CUST-136252,6/15/2023,8/9/2023,Basic,Monthly,29,3,24.8
CUST-136253,9/22/2024,,Pro,Monthly,79,2,46.7
CUST-136254,11/14/2022,8/4/2023,Basic,Monthly,29,2,34.2
CUST-136255,4/8/2022,,Basic,Monthly,29,1,53
CUST-136256,2/26/2022,12/10/2022,Basic,Monthly,29,0,38
CUST-136257,5/12/2024,,Basic,Monthly,29,2,62.9
CUST-136258,4/17/2022,,Basic,Monthly,29,0,41.9
CUST-136259,3/29/2022,,Basic,Monthly,29,1,25.3
CUST-136260,8/29/2024,,Basic,Monthly,29,0,55.9
CUST-136261,10/15/2023,,Pro,Monthly,79,4,31.8
CUST-136262,10/18/2023,,Basic,Monthly,29,1,20.3
CUST-136263,6/30/2024,,Basic,Monthly,29,0,46
CUST-136264,1/6/2023,,Pro,Annual,79,3,38.6
CUST-136265,1/10/2023,,Pro,Monthly,79,5,43.4
CUST-136266,2/21/2022,,Basic,Monthly,29,4,51.6
CUST-136267,12/25/2023,,Basic,Annual,29,3,18.3
CUST-136268,2/10/2022,,Basic,Annual,29,0,63.3
CUST-136269,3/26/2024,,Basic,Annual,29,1,36.5
CUST-136270,4/1/2022,,Pro,Monthly,79,1,5
CUST-136271,2/8/2022,,Pro,Monthly,79,4,56.7
CUST-136272,1/13/2022,,Pro,Annual,79,0,49.3
CUST-136273,6/18/2024,,Basic,Monthly,29,2,20.5
CUST-136274,8/31/2023,,Pro,Monthly,79,3,36.5
CUST-136275,9/13/2023,,Enterprise,Monthly,299,1,41.3
CUST-136276,4/14/2022,,Basic,Monthly,29,3,56.1
CUST-136277,5/15/2024,,Basic,Monthly,29,7,26.4
CUST-136278,1/13/2024,,Pro,Annual,79,2,45.3
CUST-136279,2/12/2022,,Pro,Annual,79,0,50
CUST-136280,7/28/2022,,Pro,Monthly,79,2,47.3
CUST-136281,8/23/2023,,Enterprise,Annual,299,4,51.6
CUST-136282,8/28/2023,,Basic,Monthly,29,0,31.4
CUST-136283,11/17/2023,,Basic,Monthly,29,0,22
CUST-136284,4/21/2023,,Basic,Monthly,29,1,10.5
CUST-136285,9/30/2023,,Basic,Annual,29,2,24.8
CUST-136286,4/19/2022,,Basic,Monthly,29,0,49.6
CUST-136287,7/13/2023,,Basic,Monthly,29,3,16.9
CUST-136288,8/2/2022,,Pro,Monthly,79,2,43.3
CUST-136289,8/27/2023,,Basic,Monthly,29,4,55.4
CUST-136290,11/24/2023,,Pro,Annual,79,0,70.2
CUST-136291,2/13/2023,,Basic,Annual,29,4,43.5
CUST-136292,7/7/2023,,Basic,Monthly,29,2,47.4
CUST-136293,2/10/2024,,Basic,Monthly,29,1,61.1
CUST-136294,9/25/2023,,Basic,Monthly,29,1,37
CUST-136295,3/18/2022,,Pro,Monthly,79,1,5
CUST-136296,4/5/2022,,Pro,Annual,79,1,44.8
CUST-136297,9/26/2022,,Pro,Monthly,79,3,52.9
CUST-136298,12/27/2022,,Basic,Monthly,29,1,27.5
CUST-136299,6/14/2023,,Enterprise,Monthly,299,1,20.6
CUST-136300,3/15/2024,11/4/2024,Basic,Annual,29,4,26.3
CUST-136301,11/14/2023,,Pro,Annual,79,1,33.4
CUST-136302,6/11/2022,8/8/2022,Basic,Annual,29,2,35
CUST-136303,4/10/2023,9/19/2023,Basic,Monthly,29,2,26
CUST-136304,4/2/2024,,Pro,Monthly,79,0,30
CUST-136305,7/18/2023,,Pro,Monthly,79,3,29.7
CUST-136306,9/7/2024,,Pro,Monthly,79,2,67.4
CUST-136307,7/2/2023,,Basic,Monthly,29,1,33.4
CUST-136308,8/7/2024,,Basic,Annual,29,2,36.7
CUST-136309,7/6/2022,,Enterprise,Monthly,299,3,33.4
CUST-136310,5/31/2024,,Basic,Monthly,29,2,53.4
CUST-136311,1/30/2024,5/28/2024,Basic,Monthly,29,1,67.3
CUST-136312,2/21/2022,,Basic,Annual,29,3,39.2
CUST-136313,5/3/2023,,Basic,Monthly,29,3,31.4
CUST-136314,6/15/2023,,Basic,Monthly,29,0,23.9
CUST-136315,1/31/2023,,Pro,Monthly,79,0,37.4
CUST-136316,4/2/2022,,Pro,Monthly,79,3,45.8
CUST-136317,10/13/2023,5/19/2024,Basic,Annual,29,1,45.2
CUST-136318,3/26/2024,4/29/2024,Enterprise,Monthly,299,4,48.2
CUST-136319,12/23/2022,,Pro,Monthly,79,1,24.5
CUST-136320,1/2/2024,8/18/2024,Pro,Monthly,79,2,24.8
CUST-136321,9/3/2023,,Pro,Monthly,79,2,35.3
CUST-136322,1/18/2024,,Pro,Annual,79,1,57.8
CUST-136323,12/20/2023,,Basic,Monthly,29,1,31.1
CUST-136324,5/24/2022,,Pro,Monthly,79,3,41.7
CUST-136325,7/18/2022,12/9/2022,Enterprise,Monthly,299,2,33.2
CUST-136326,3/25/2024,,Basic,Monthly,29,3,43.2
CUST-136327,11/19/2022,7/25/2023,Pro,Monthly,79,2,52.8
CUST-136328,3/9/2024,,Pro,Annual,79,2,50.4
CUST-136329,11/28/2022,,Basic,Annual,29,2,31.5
CUST-136330,9/21/2022,,Enterprise,Monthly,299,2,51.5
CUST-136331,8/5/2022,,Basic,Monthly,29,3,54.2
CUST-136332,12/2/2023,,Basic,Monthly,29,0,62.6
CUST-136333,7/10/2023,,Enterprise,Monthly,299,1,62.7
CUST-136334,3/10/2023,,Basic,Annual,29,0,55.1
CUST-136335,3/13/2024,,Pro,Monthly,79,1,30.6
CUST-136336,4/5/2023,,Pro,Annual,79,4,22.1
CUST-136337,12/2/2023,,Basic,Monthly,29,1,43.8
CUST-136338,5/18/2023,,Basic,Monthly,29,1,26
CUST-136339,4/14/2023,,Enterprise,Monthly,299,2,33.5
CUST-136340,9/12/2024,,Basic,Annual,29,3,35.4
CUST-136341,8/8/2024,,Pro,Annual,79,3,49.2
CUST-136342,12/7/2023,,Basic,Monthly,29,1,52.3
CUST-136343,2/21/2024,,Enterprise,Monthly,299,2,31.5
CUST-136344,1/1/2023,,Enterprise,Monthly,299,4,42.3
CUST-136345,2/11/2024,,Basic,Monthly,29,2,70.6
CUST-136346,7/1/2024,,Pro,Monthly,79,2,32.5
CUST-136347,8/27/2022,6/14/2023,Pro,Monthly,79,3,27.6
CUST-136348,9/16/2023,,Pro,Annual,79,1,51.6
CUST-136349,8/4/2023,,Basic,Annual,29,1,49.9
CUST-136350,7/8/2024,,Basic,Monthly,29,1,29.7
CUST-136351,7/15/2023,,Basic,Monthly,29,3,70.8
CUST-136352,4/2/2024,,Pro,Monthly,79,0,58.5
CUST-136353,8/24/2024,,Enterprise,Monthly,299,3,33.6
CUST-136354,10/25/2023,,Pro,Annual,79,4,41
CUST-136355,1/21/2024,,Basic,Annual,29,1,38.3
CUST-136356,4/28/2024,,Basic,Annual,29,1,36.6
CUST-136357,1/31/2023,,Enterprise,Monthly,299,2,45.3
CUST-136358,1/30/2023,,Basic,Monthly,29,2,56.4
CUST-136359,9/19/2023,,Pro,Monthly,79,2,56.3
CUST-136360,3/16/2022,6/26/2022,Pro,Monthly,79,4,41.5
CUST-136361,4/8/2022,,Enterprise,Monthly,299,2,21.4
CUST-136362,1/18/2023,,Basic,Annual,29,3,13.3
CUST-136363,9/15/2023,,Basic,Monthly,29,2,52.2
CUST-136364,5/18/2024,,Enterprise,Monthly,299,2,29.9
CUST-136365,1/5/2023,,Pro,Annual,79,1,55.4
CUST-136366,10/12/2022,,Basic,Monthly,29,3,24.2
CUST-136367,9/13/2022,5/15/2023,Basic,Monthly,29,3,34.4
CUST-136368,4/9/2024,,Basic,Monthly,29,1,56
CUST-136369,11/5/2022,,Enterprise,Monthly,299,0,31
CUST-136370,9/21/2023,,Basic,Annual,29,4,40.6
CUST-136371,6/25/2022,4/14/2023,Enterprise,Annual,299,0,51.3
CUST-136372,8/16/2022,,Basic,Monthly,29,2,57.7
CUST-136373,12/13/2022,,Basic,Monthly,29,1,18.4
CUST-136374,9/10/2023,1/22/2024,Enterprise,Annual,299,2,36.8
CUST-136375,12/8/2022,,Enterprise,Annual,299,0,59.6
CUST-136376,6/14/2024,,Basic,Monthly,29,0,33.6
CUST-136377,8/19/2024,,Basic,Annual,29,1,39.2
CUST-136378,8/27/2022,,Pro,Monthly,79,4,38.6
CUST-136379,9/4/2023,,Basic,Annual,29,3,22.6
CUST-136380,11/19/2023,4/13/2024,Enterprise,Monthly,299,3,26.3
CUST-136381,12/16/2022,,Basic,Annual,29,0,44.9
CUST-136382,8/12/2024,,Basic,Monthly,29,1,19.6
CUST-136383,3/31/2023,,Basic,Monthly,29,2,30.8
CUST-136384,3/17/2023,,Basic,Annual,29,2,75.3
CUST-136385,1/31/2024,,Basic,Monthly,29,3,29.9
CUST-136386,8/11/2023,,Basic,Annual,29,1,18.8
CUST-136387,5/30/2023,10/14/2023,Pro,Annual,79,1,37.2
CUST-136388,3/22/2022,,Pro,Monthly,79,1,34.9
CUST-136389,12/27/2022,,Basic,Annual,29,3,36.8
CUST-136390,10/15/2022,,Pro,Monthly,79,1,58.4
CUST-136391,1/8/2022,,Pro,Monthly,79,2,34.9
CUST-136392,3/28/2022,,Basic,Monthly,29,2,21.6
CUST-136393,9/24/2024,,Enterprise,Monthly,299,4,21.3
CUST-136394,10/13/2022,,Basic,Annual,29,1,45.5
